data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,agesq,agecube,educsq,educcube,u74,u75,educ_re74,re74sq,re75sq,hisp_u74
CPS1,0,26,13,0,0,1,0,22251.391,22547.32,25564.67,676,17576,169,2197,0,0,289268.06,495124384,508381664,0
CPS1,0,28,12,0,0,0,0,25862.32,23737.891,15105.32,784,21952,144,1728,0,0,310347.84,668859584,563487424,0
CPS1,0,23,12,0,0,1,0,21777.25,24353.76,22149.641,529,12167,144,1728,0,0,261327,474248608,593105600,0
CPS1,0,29,16,0,0,1,0,25413.65,25243.551,25564.67,841,24389,256,4096,0,0,406618.41,645853632,637236864,0
CPS1,0,20,13,0,0,0,0,3691.259,2237.9031,189.149,400,8000,169,2197,0,0,47986.367,13625393,5008210,0
CPS1,0,53,6,1,0,1,1,17490.369,20785.65,22123.039,2809,148877,36,216,0,0,104942.22,305913024,432043264,0
CPS1,0,19,13,0,0,0,0,1971.022,3713.1289,11403.62,361,6859,169,2197,0,0,25623.285,3884927.5,13787326,0
CPS1,0,17,10,0,0,0,1,2129.7229,2141.2261,9201.8027,289,4913,100,1000,0,0,21297.229,4535719.5,4584849,0
CPS1,0,20,11,0,0,1,1,17739.199,7437,16794.359,400,8000,121,1331,0,0,195131.19,314679200,55308968,0
CPS1,0,25,12,0,0,0,0,12006.39,14474.76,20145.85,625,15625,144,1728,0,0,144076.67,144153392,209518672,0
CPS1,0,26,10,0,0,1,1,8556.1182,11871.63,11845.46,676,17576,100,1000,0,0,85561.18,73207160,140935600,0
CPS1,0,55,9,0,0,1,1,16900.641,17196.051,14094.56,3025,166375,81,729,0,0,152105.77,285631648,295704160,0
CPS1,0,46,7,0,0,1,1,25862.32,21711.24,4857.2871,2116,97336,49,343,0,0,181036.25,668859584,471377952,0
CPS1,0,21,11,0,0,0,1,2378.55,0,12309.46,441,9261,121,1331,0,1,26164.051,5657500.5,0,0
CPS1,0,46,12,0,0,1,0,4482.8018,1580.855,2996.8291,2116,97336,144,1728,0,0,53793.621,20095512,2499102.5,0
CPS1,0,49,12,0,0,1,0,25862.32,25243.551,25564.67,2401,117649,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,42,16,0,0,1,0,25862.32,25243.551,25564.67,1764,74088,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,30,15,0,0,1,0,24600.551,25243.551,25564.67,900,27000,225,3375,0,0,369008.25,605187072,637236864,0
CPS1,0,20,14,0,0,0,0,6179.5269,10575.44,15007.79,400,8000,196,2744,0,0,86513.375,38186552,111839944,0
CPS1,0,32,12,0,0,1,0,25862.32,25243.551,25564.67,1024,32768,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,41,11,0,0,1,1,15299.91,15676.06,25564.67,1681,68921,121,1331,0,0,168299.02,234087248,245738848,0
CPS1,0,16,10,0,0,0,1,0,143.2258,1714.163,256,4096,100,1000,1,0,0,0,20513.629,0
CPS1,0,36,16,0,1,1,0,25862.32,16112.9,0,1296,46656,256,4096,0,0,413797.13,668859584,259625552,0
CPS1,0,27,13,0,0,0,0,18638.51,21140.131,23639.189,729,19683,169,2197,0,0,242300.63,347394048,446905120,0
CPS1,0,29,12,1,0,0,0,22835.25,23139.92,24559.82,841,24389,144,1728,0,0,274023,521448640,535455904,0
CPS1,0,41,12,0,0,1,0,25862.32,25243.551,25564.67,1681,68921,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,20,12,0,0,0,0,2974.167,10460.85,13213.83,400,8000,144,1728,0,0,35690.004,8845669,109429376,0
CPS1,0,54,6,0,0,1,1,21602.881,21163.4,0,2916,157464,36,216,0,0,129617.28,466684448,447889504,0
CPS1,0,50,12,0,0,0,0,0,0,0,2500,125000,144,1728,1,1,0,0,0,0
CPS1,0,28,12,0,0,1,0,4637.585,830.70972,0,784,21952,144,1728,0,0,55651.02,21507194,690078.63,0
CPS1,0,41,10,0,0,1,1,19175.34,20515.311,25363.699,1681,68921,100,1000,0,0,191753.41,367693664,420877952,0
CPS1,0,19,12,0,0,0,0,503.53159,1731.2419,1259.0229,361,6859,144,1728,0,0,6042.3789,253544.06,2997198.8,0
CPS1,0,52,12,0,0,1,0,25862.32,25243.551,25564.67,2704,140608,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,27,16,0,0,0,0,1285.2791,458.3226,3682.4951,729,19683,256,4096,0,0,20564.465,1651942.3,210059.61,0
CPS1,0,21,12,0,0,0,0,0,0,18594.23,441,9261,144,1728,1,1,0,0,0,0
CPS1,0,38,12,0,0,1,0,20286.25,22857.051,20788.66,1444,54872,144,1728,0,0,243435,411531936,522444768,0
CPS1,0,29,12,0,0,1,0,21122.859,21134.76,25564.67,841,24389,144,1728,0,0,253474.31,446175200,446678080,0
CPS1,0,35,12,0,0,1,0,25862.32,24482.66,25564.67,1225,42875,144,1728,0,0,310347.84,668859584,599400640,0
CPS1,0,40,10,0,0,1,1,0,0,0,1600,64000,100,1000,1,1,0,0,0,0
CPS1,0,21,12,0,0,0,0,0,7245.4351,25564.67,441,9261,144,1728,1,0,0,0,52496328,0
CPS1,0,48,10,0,0,1,1,13840.26,10795.65,0,2304,110592,100,1000,0,0,138402.59,191552784,116546064,0
CPS1,0,42,14,0,0,1,0,1161.845,766.25812,0,1764,74088,196,2744,0,0,16265.83,1349883.8,587151.5,0
CPS1,0,23,16,0,0,0,0,1824.077,1197.726,6584.75,529,12167,256,4096,0,0,29185.232,3327257,1434547.5,0
CPS1,0,34,9,0,0,1,1,24416.381,24061.939,25564.67,1156,39304,81,729,0,0,219747.42,596159680,578976960,0
CPS1,0,32,14,0,0,1,0,25862.32,25243.551,25564.67,1024,32768,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,27,15,0,0,1,0,24134.25,25243.551,25564.67,729,19683,225,3375,0,0,362013.75,582462016,637236864,0
CPS1,0,28,9,0,1,1,1,13129.05,12936.87,18285.391,784,21952,81,729,0,0,118161.45,172371952,167362608,0
CPS1,0,17,9,0,0,0,1,701.41748,1127.903,4700.6479,289,4913,81,729,0,0,6312.7573,491986.47,1272165.1,0
CPS1,0,28,14,0,1,1,0,19651.449,18982.789,25564.67,784,21952,196,2744,0,0,275120.28,386179456,360346272,0
CPS1,0,33,10,0,1,1,1,22417.93,20257.5,10729.77,1089,35937,100,1000,0,0,224179.3,502563584,410366304,0
CPS1,0,33,12,0,0,1,0,25862.32,25243.551,25564.67,1089,35937,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,27,16,0,0,1,0,22519.811,25243.551,25564.67,729,19683,256,4096,0,0,360316.97,507141856,637236864,0
CPS1,0,33,12,0,0,1,0,25037.471,22468.551,25564.67,1089,35937,144,1728,0,0,300449.66,626874944,504835776,0
CPS1,0,25,15,0,0,1,0,13626.7,0,3183.0229,625,15625,225,3375,0,1,204400.5,185686960,0,0
CPS1,0,24,16,0,0,1,0,0,4545.6289,13363.08,576,13824,256,4096,1,0,0,0,20662742,0
CPS1,0,52,12,0,0,1,0,0,0,0,2704,140608,144,1728,1,1,0,0,0,0
CPS1,0,23,9,0,0,1,1,5260.6309,7811.1768,14966.41,529,12167,81,729,0,0,47345.68,27674238,61014484,0
CPS1,0,24,12,0,0,0,0,10260.68,5496.29,14159.58,576,13824,144,1728,0,0,123128.16,105281544,30209204,0
CPS1,0,27,16,0,0,0,0,21064.08,22165.98,24604.15,729,19683,256,4096,0,0,337025.28,443695456,491330688,0
CPS1,0,49,8,0,0,1,1,25862.32,25243.551,25564.67,2401,117649,64,512,0,0,206898.56,668859584,637236864,0
CPS1,0,18,9,0,0,0,1,2919.3081,3235.113,7772.8418,324,5832,81,729,0,0,26273.773,8522360,10465956,0
CPS1,0,20,13,0,0,0,0,4040.0081,3097.2581,109.3518,400,8000,169,2197,0,0,52520.105,16321665,9593007,0
CPS1,0,21,15,0,0,0,0,2613.6621,726.87097,25564.67,441,9261,225,3375,0,0,39204.93,6831229.5,528341.44,0
CPS1,0,47,12,0,0,0,0,21530.381,19249.551,15606.27,2209,103823,144,1728,0,0,258364.56,463557312,370545216,0
CPS1,0,28,12,1,0,1,0,16005.25,19342.65,21842.279,784,21952,144,1728,0,0,192063,256168032,374138112,0
CPS1,0,33,12,1,0,1,0,18342.66,24817.449,25564.67,1089,35937,144,1728,0,0,220111.92,336453184,615905792,0
CPS1,0,20,12,0,0,0,0,6553.7471,4115.9521,2489.969,400,8000,144,1728,0,0,78644.969,42951600,16941062,0
CPS1,0,32,11,1,0,1,1,15680.01,17745.68,13397.07,1024,32768,121,1331,0,0,172480.11,245862704,314909152,0
CPS1,0,33,15,0,0,1,0,19257.631,19999.689,24719.41,1089,35937,225,3375,0,0,288864.47,370856352,399987584,0
CPS1,0,27,12,0,0,1,0,21352.09,15128.23,25564.67,729,19683,144,1728,0,0,256225.08,455911744,228863360,0
CPS1,0,52,3,0,0,1,1,3166.175,4153.5479,11313.47,2704,140608,9,27,0,0,9498.5254,10024664,17251960,0
CPS1,0,49,11,0,0,1,1,23779.619,24425.369,5820.7651,2401,117649,121,1331,0,0,261575.81,565470272,596598656,0
CPS1,0,48,11,0,0,0,1,19171.43,19192.26,17581.99,2304,110592,121,1331,0,0,210885.72,367543712,368342848,0
CPS1,0,47,16,0,0,1,0,21301.15,20497.4,0,2209,103823,256,4096,0,0,340818.41,453739008,420143424,0
CPS1,0,42,16,0,0,1,0,0,0,100.4854,1764,74088,256,4096,1,1,0,0,0,0
CPS1,0,16,10,0,0,0,1,881.6701,2391.8711,10747.51,256,4096,100,1000,0,0,8816.7012,777342.19,5721047.5,0
CPS1,0,31,18,0,0,1,0,25862.32,25243.551,25564.67,961,29791,324,5832,0,0,465521.75,668859584,637236864,0
CPS1,0,17,12,1,0,0,0,0,449.371,10784.45,289,4913,144,1728,1,0,0,0,201934.3,0
CPS1,0,35,12,1,0,1,0,8769.6777,10550.37,11829.2,1225,42875,144,1728,0,0,105236.13,76907248,111310312,0
CPS1,0,37,7,1,0,0,1,13656.09,13869.63,15130.44,1369,50653,49,343,0,0,95592.625,186488784,192366640,0
CPS1,0,20,12,0,0,0,0,0,0,8358.0225,400,8000,144,1728,1,1,0,0,0,0
CPS1,0,50,14,0,0,1,0,22525.689,14404.94,23188.49,2500,125000,196,2744,0,0,315359.66,507406688,207502304,0
CPS1,0,31,13,0,0,0,0,23585.65,23839.939,25564.67,961,29791,169,2197,0,0,306613.47,556282880,568342720,0
CPS1,0,23,13,1,0,1,0,3179.8899,291.8226,15167.39,529,12167,169,2197,0,0,41338.57,10111700,85160.43,0
CPS1,0,32,12,0,0,1,0,25862.32,25243.551,25564.67,1024,32768,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,19,12,0,0,0,0,2451.043,7694.8062,8152.6182,361,6859,144,1728,0,0,29412.516,6007611.5,59210040,0
CPS1,0,31,10,0,0,1,1,11977,14231.27,20351.25,961,29791,100,1000,0,0,119770,143448528,202529040,0
CPS1,0,27,12,0,0,0,0,9433.8701,10860.1,6487.2202,729,19683,144,1728,0,0,113206.44,88997904,117941760,0
CPS1,0,53,10,0,0,1,1,0,286.4516,0,2809,148877,100,1000,1,0,0,0,82054.516,0
CPS1,0,24,12,0,0,1,0,20519.4,24351.971,14165.49,576,13824,144,1728,0,0,246232.81,421045792,593018496,0
CPS1,0,28,12,0,0,1,0,10127.45,10548.58,6887.6841,784,21952,144,1728,0,0,121529.41,102565248,111272544,0
CPS1,0,40,12,0,0,1,0,12169.01,4805.2261,23320,1600,64000,144,1728,0,0,146028.13,148084800,23090198,0
CPS1,0,40,12,0,0,1,0,21487.279,22114.061,22454.061,1600,64000,144,1728,0,0,257847.34,461703168,489031680,0
CPS1,0,18,12,0,0,0,0,3175.9709,3025.645,4062.27,324,5832,144,1728,0,0,38111.652,10086791,9154528,0
CPS1,0,42,12,1,0,1,0,2991.8,0,0,1764,74088,144,1728,0,1,35901.602,8950868,0,0
CPS1,0,23,14,0,0,1,0,11914.3,8319.6289,10610.08,529,12167,196,2744,0,0,166800.2,141950544,69216224,0
CPS1,0,25,17,0,0,1,0,7037.686,12890.32,9745.6074,625,15625,289,4913,0,0,119640.66,49529024,166160352,0
CPS1,0,35,17,0,0,1,0,12841.03,15353.81,22185.109,1225,42875,289,4913,0,0,218297.52,164892064,235739472,0
CPS1,0,33,16,0,0,1,0,22376.789,23270.609,25564.67,1089,35937,256,4096,0,0,358028.63,500720704,541521280,0
CPS1,0,43,12,0,0,1,0,25862.32,25243.551,25564.67,1849,79507,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,38,12,0,0,1,0,12366.89,10527.1,0,1444,54872,144,1728,0,0,148402.67,152939952,110819824,0
CPS1,0,53,16,0,0,1,0,0,0,0,2809,148877,256,4096,1,1,0,0,0,0
CPS1,0,44,12,0,0,1,0,16685.119,17607.82,25564.67,1936,85184,144,1728,0,0,200221.44,278393216,310035328,0
CPS1,0,32,12,1,0,1,0,22090.73,20962.891,25564.67,1024,32768,144,1728,0,0,265088.75,488000384,439442784,0
CPS1,0,28,11,0,0,1,1,21026.85,25243.551,25564.67,784,21952,121,1331,0,0,231295.34,442128416,637236864,0
CPS1,0,25,12,0,0,1,0,12059.29,12944.03,17549.48,625,15625,144,1728,0,0,144711.48,145426480,167547920,0
CPS1,0,24,8,0,0,1,1,18497.439,13423.84,14407.83,576,13824,64,512,0,0,147979.52,342155264,180199472,0
CPS1,0,26,9,0,0,0,1,11561.63,15559.69,16176.67,676,17576,81,729,0,0,104054.67,133671288,242103968,0
CPS1,0,37,12,0,0,1,0,14404.53,16109.32,16659.891,1369,50653,144,1728,0,0,172854.36,207490496,259510208,0
CPS1,0,25,18,0,1,1,0,9128.2236,5711.1289,0,625,15625,324,5832,0,0,164308.03,83324464,32616994,0
CPS1,0,30,16,0,0,0,0,25862.32,25243.551,0,900,27000,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,29,16,0,0,0,0,25862.32,25243.551,25564.67,841,24389,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,34,11,0,0,1,1,25235.359,20968.26,22510.211,1156,39304,121,1331,0,0,277588.94,636823360,439667904,0
CPS1,0,48,12,0,0,1,0,7188.5498,0,6572.9282,2304,110592,144,1728,0,1,86262.594,51675248,0,0
CPS1,0,35,18,0,0,1,0,25862.32,25243.551,25564.67,1225,42875,324,5832,0,0,465521.75,668859584,637236864,0
CPS1,0,25,8,0,0,1,1,15248.97,21943.98,24234.721,625,15625,64,512,0,0,121991.76,232531072,481538272,0
CPS1,0,33,15,0,1,1,0,20133.43,20006.85,10163.8,1089,35937,225,3375,0,0,302001.44,405354976,400274016,0
CPS1,0,36,11,1,0,1,1,21148.33,25243.551,25564.67,1296,46656,121,1331,0,0,232631.63,447251872,637236864,0
CPS1,0,31,12,0,0,1,0,21308.99,25243.551,25564.67,961,29791,144,1728,0,0,255707.88,454073056,637236864,0
CPS1,0,46,10,0,0,0,1,20145.18,16961.52,4285.4072,2116,97336,100,1000,0,0,201451.8,405828256,287693152,0
CPS1,0,19,10,0,0,0,1,3170.094,9497.6611,11758.27,361,6859,100,1000,0,0,31700.939,10049496,90205568,0
CPS1,0,53,15,0,0,1,0,25862.32,2477.8059,0,2809,148877,225,3375,0,0,387934.81,668859584,6139522,0
CPS1,0,50,12,0,0,1,0,25862.32,25243.551,25564.67,2500,125000,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,33,12,0,0,1,0,23893.26,22568.811,25564.67,1089,35937,144,1728,0,0,286719.13,570887872,509351200,0
CPS1,0,39,12,0,0,1,0,25719.301,25243.551,25326.76,1521,59319,144,1728,0,0,308631.63,661482432,637236864,0
CPS1,0,51,16,0,0,0,0,25862.32,25243.551,25564.67,2601,132651,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,16,9,0,0,0,1,0,0,1971.287,256,4096,81,729,1,1,0,0,0,0
CPS1,0,29,13,0,0,1,0,14204.68,12218.95,10147.55,841,24389,169,2197,0,0,184660.84,201772928,149302736,0
CPS1,0,28,6,0,0,1,1,12345.34,8022.4351,13759.11,784,21952,36,216,0,0,74072.039,152407408,64359464,0
CPS1,0,20,14,0,0,1,0,5248.876,6445.1611,11811.47,400,8000,196,2744,0,0,73484.266,27550700,41540104,0
CPS1,0,29,7,0,0,1,1,3115.2339,8491.5,5718.8018,841,24389,49,343,0,0,21806.637,9704682,72105576,0
CPS1,0,29,6,0,0,1,1,25862.32,21068.52,20095.6,841,24389,36,216,0,0,155173.92,668859584,443882528,0
CPS1,0,25,10,0,0,1,1,10625.1,11499.24,12649.34,625,15625,100,1000,0,0,106251,112892744,132232528,0
CPS1,0,45,16,0,0,1,0,25862.32,25243.551,24332.25,2025,91125,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,20,12,0,0,1,0,8050.627,16544.369,17747.5,400,8000,144,1728,0,0,96607.523,64812596,273716160,0
CPS1,0,44,8,0,0,1,1,12002.47,8769,2365.8401,1936,85184,64,512,0,0,96019.758,144059280,76895360,0
CPS1,0,18,11,0,0,0,1,0,0,10150.5,324,5832,121,1331,1,1,0,0,0,0
CPS1,0,25,13,0,0,1,0,12980.14,716.12903,0,625,15625,169,2197,0,0,168741.81,168484032,512840.78,0
CPS1,0,34,12,0,0,1,0,13487.59,13339.69,4700.6479,1156,39304,144,1728,0,0,161851.08,181915072,177947344,0
CPS1,0,49,12,0,0,1,0,23115.43,25243.551,25564.67,2401,117649,144,1728,0,0,277385.16,534323104,637236864,0
CPS1,0,52,16,0,0,1,0,8961.6855,22427.369,24310.08,2704,140608,256,4096,0,0,143386.97,80311808,502986880,0
CPS1,0,31,12,0,0,1,0,14271.3,13611.82,12944.88,961,29791,144,1728,0,0,171255.59,203670000,185281648,0
CPS1,0,35,12,0,0,1,0,19949.25,25243.551,21632.439,1225,42875,144,1728,0,0,239391,397972576,637236864,0
CPS1,0,32,12,0,0,1,0,0,0,0,1024,32768,144,1728,1,1,0,0,0,0
CPS1,0,47,12,0,0,1,0,8301.4131,9581.8057,10858.33,2209,103823,144,1728,0,0,99616.953,68913456,91811000,0
CPS1,0,23,2,0,0,0,1,5648.5659,5027.2261,3521.4221,529,12167,4,8,0,0,11297.132,31906296,25273002,0
CPS1,0,44,8,0,0,1,1,15303.83,21052.4,2365.8401,1936,85184,64,512,0,0,122430.64,234207216,443203552,0
CPS1,0,16,10,0,0,0,1,0,0,3691.3611,256,4096,100,1000,1,1,0,0,0,0
CPS1,0,31,12,0,0,1,0,8953.8486,10858.31,15578.19,961,29791,144,1728,0,0,107446.19,80171408,117902888,0
CPS1,0,30,12,1,0,0,0,2731.218,0,1161.493,900,27000,144,1728,0,1,32774.617,7459552,0,0
CPS1,0,17,7,0,0,0,1,1379.324,4196.5161,5173.521,289,4913,49,343,0,0,9655.2676,1902534.6,17610748,0
CPS1,0,43,12,0,0,1,0,19437.891,16721.609,21656.08,1849,79507,144,1728,0,0,233254.69,377831584,279612224,0
CPS1,0,20,12,0,0,0,0,5642.688,5498.0811,14911.74,400,8000,144,1728,0,0,67712.258,31839928,30228896,0
CPS1,0,16,9,0,0,0,1,0,0,6927.582,256,4096,81,729,1,1,0,0,0,0
CPS1,0,31,11,0,0,1,1,16371.63,17878.16,14852.63,961,29791,121,1331,0,0,180087.92,268030272,319628608,0
CPS1,0,54,12,0,0,1,0,25862.32,25243.551,25564.67,2916,157464,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,17,10,0,0,0,1,0,118.1613,367.95389,289,4913,100,1000,1,0,0,0,13962.093,0
CPS1,0,42,6,0,0,1,1,2793.9141,4642.3062,6905.416,1764,74088,36,216,0,0,16763.484,7805956,21551006,0
CPS1,0,19,12,0,0,1,0,6210.876,14410.31,15236.84,361,6859,144,1728,0,0,74530.516,38574980,207657024,0
CPS1,0,49,12,0,0,1,0,0,0,0,2401,117649,144,1728,1,1,0,0,0,0
CPS1,0,16,9,0,0,0,1,0,916.6452,729.99689,256,4096,81,729,1,0,0,0,840238.44,0
CPS1,0,29,8,1,0,0,1,3199.4829,1451.952,13317.27,841,24389,64,512,0,0,25595.863,10236691,2108164.8,0
CPS1,0,48,9,0,0,1,1,9684.6563,6860.5161,2670.252,2304,110592,81,729,0,0,87161.906,93792568,47066680,0
CPS1,0,45,10,1,0,0,1,4200.668,4443.5811,8872.2695,2025,91125,100,1000,0,0,42006.68,17645612,19745412,0
CPS1,0,24,12,0,0,1,0,10750.5,1315.887,257.12439,576,13824,144,1728,0,0,129006,115573248,1731558.5,0
CPS1,0,42,15,0,0,1,0,11009.12,0,0,1764,74088,225,3375,0,1,165136.8,121200728,0,0
CPS1,0,41,9,0,0,1,1,18742.35,18988.16,17816.949,1681,68921,81,729,0,0,168681.14,351275680,360550240,0
CPS1,0,34,8,0,0,1,1,8038.8721,11404.35,5486.7988,1156,39304,64,512,0,0,64310.977,64623464,130059192,0
CPS1,0,21,12,0,0,0,0,640.68018,0,0,441,9261,144,1728,0,1,7688.1621,410471.09,0,0
CPS1,0,55,8,0,0,1,1,25862.32,25243.551,25564.67,3025,166375,64,512,0,0,206898.56,668859584,637236864,0
CPS1,0,51,11,0,0,1,1,20877.949,24047.609,25564.67,2601,132651,121,1331,0,0,229657.44,435888768,578287488,0
CPS1,0,49,11,0,0,1,1,1996.493,21736.311,3171.2009,2401,117649,121,1331,0,0,21961.424,3985984.5,472467200,0
CPS1,0,18,10,0,0,0,1,2494.147,1922.806,14843.76,324,5832,100,1000,0,0,24941.469,6220769,3697183,0
CPS1,0,39,6,0,0,1,1,13056.55,14127.44,13902.45,1521,59319,36,216,0,0,78339.297,170473488,199584576,0
CPS1,0,46,6,0,0,1,1,20517.439,25243.551,24796.25,2116,97336,36,216,0,0,123104.64,420965312,637236864,0
CPS1,0,24,14,0,0,0,0,8074.1382,15779.9,18093.279,576,13824,196,2744,0,0,113037.94,65191708,249005264,0
CPS1,0,28,12,1,0,1,0,12441.34,5951.0322,14078.3,784,21952,144,1728,0,0,149296.08,154786944,35414784,0
CPS1,0,16,9,0,0,0,1,1028.615,1104.629,3233.2661,256,4096,81,729,0,0,9257.5352,1058048.8,1220205.3,0
CPS1,0,36,6,0,1,1,1,16163.95,17677.65,25564.67,1296,46656,36,216,0,0,96983.703,261273280,312499328,0
CPS1,0,37,16,0,0,1,0,0,2685.4839,1810.215,1369,50653,256,4096,1,0,0,0,7211823.5,0
CPS1,0,46,12,0,1,1,0,13624.74,12605.66,0,2116,97336,144,1728,0,0,163496.88,185633552,158902672,0
CPS1,0,42,18,0,0,1,0,25439.119,23275.98,25564.67,1764,74088,324,5832,0,0,457904.16,647148800,541771264,0
CPS1,0,45,11,0,0,1,1,18971.58,21747.051,0,2025,91125,121,1331,0,0,208687.38,359920864,472934208,0
CPS1,0,47,8,0,0,1,1,5826.8589,2479.5969,800.9278,2209,103823,64,512,0,0,46614.871,33952284,6148401,0
CPS1,0,19,12,0,0,0,0,5403.6582,2723.0811,16642.16,361,6859,144,1728,0,0,64843.898,29199522,7415170.5,0
CPS1,0,47,12,0,0,0,0,25047.27,15466.6,0,2209,103823,144,1728,0,0,300567.25,627365696,239215696,0
CPS1,0,39,18,0,0,1,0,1863.2629,0,523.11517,1521,59319,324,5832,0,1,33538.734,3471748.8,0,0
CPS1,0,45,11,0,0,1,1,25862.32,21890.27,25564.67,2025,91125,121,1331,0,0,284485.53,668859584,479183904,0
CPS1,0,33,12,0,0,1,0,25862.32,25243.551,20535.971,1089,35937,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,36,12,0,0,1,0,0,0,0,1296,46656,144,1728,1,1,0,0,0,0
CPS1,0,49,8,0,0,1,1,12400.2,11681.85,12294.69,2401,117649,64,512,0,0,99201.602,153764960,136465616,0
CPS1,0,35,12,0,0,1,0,21275.68,22858.84,0,1225,42875,144,1728,0,0,255308.16,452654560,522526560,0
CPS1,0,20,14,0,0,0,0,3391.491,5795.2739,11935.6,400,8000,196,2744,0,0,47480.875,11502211,33585200,0
CPS1,0,29,12,0,0,0,0,2323.6899,3734.613,3338.1841,841,24389,144,1728,0,0,27884.279,5399535,13947335,0
CPS1,0,30,9,0,0,1,1,4006.7009,2347.113,196.5376,900,27000,81,729,0,0,36060.309,16053652,5508939.5,0
CPS1,0,52,14,0,0,1,0,12923.32,19673.85,25564.67,2704,140608,196,2744,0,0,180926.48,167012208,387060352,0
CPS1,0,44,16,0,0,0,0,25490.061,23644.789,25564.67,1936,85184,256,4096,0,0,407840.97,649743168,559076032,0
CPS1,0,33,12,0,0,1,0,24302.75,17733.15,23489.939,1089,35937,144,1728,0,0,291633,590623680,314464608,0
CPS1,0,37,12,0,0,1,0,25862.32,25243.551,25564.67,1369,50653,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,47,12,0,0,1,0,25862.32,15518.52,25564.67,2209,103823,144,1728,0,0,310347.84,668859584,240824448,0
CPS1,0,34,12,0,0,1,0,19279.189,17401.939,10814,1156,39304,144,1728,0,0,231350.28,371687136,302827488,0
CPS1,0,28,16,0,0,0,0,17020.15,18762.58,15847.14,784,21952,256,4096,0,0,272322.41,289685504,352034400,0
CPS1,0,50,14,0,0,1,0,25862.32,25243.551,25564.67,2500,125000,196,2744,0,0,362072.5,668859584,637236864,0
CPS1,0,17,11,0,0,1,1,1643.825,694.6452,2343.6741,289,4913,121,1331,0,0,18082.074,2702160.5,482531.97,0
CPS1,0,26,9,0,0,1,1,8548.2813,8897.9033,13763.55,676,17576,81,729,0,0,76934.531,73073112,79172680,0
CPS1,0,29,13,0,0,1,0,3326.835,8880,7545.272,841,24389,169,2197,0,0,43248.855,11067831,78854400,0
CPS1,0,42,14,0,0,1,0,0,0,0,1764,74088,196,2744,1,1,0,0,0,0
CPS1,0,25,16,0,0,1,0,25862.32,25243.551,25546.939,625,15625,256,4096,0,0,413797.13,668859584,637236864,0
CPS1,0,40,8,0,0,1,1,6201.0791,6933.9189,5081.9019,1600,64000,64,512,0,0,49608.633,38453384,48079232,0
CPS1,0,20,11,0,0,0,1,5601.5439,6371.7578,268.9462,400,8000,121,1331,0,0,61616.984,31377294,40599296,0
CPS1,0,19,11,0,0,0,1,9071.4053,13595.71,0,361,6859,121,1331,0,0,99785.461,82290392,184843328,0
CPS1,0,17,9,0,0,0,1,0,0,0,289,4913,81,729,1,1,0,0,0,0
CPS1,0,31,12,0,0,1,0,25519.449,24052.98,23705.689,961,29791,144,1728,0,0,306233.38,651242304,578545856,0
CPS1,0,36,12,0,0,1,0,0,0,0,1296,46656,144,1728,1,1,0,0,0,0
CPS1,0,54,9,0,0,1,1,25862.32,25243.551,25564.67,2916,157464,81,729,0,0,232760.88,668859584,637236864,0
CPS1,0,20,12,0,0,1,0,9392.7246,5494.5,21132.971,400,8000,144,1728,0,0,112712.7,88223272,30189530,0
CPS1,0,30,12,0,0,1,0,25862.32,25243.551,25564.67,900,27000,144,1728,0,0,310347.84,668859584,637236864,0
CPS1,0,18,11,0,0,0,1,1273.5229,1532.516,12489.75,324,5832,121,1331,0,0,14008.752,1621860.8,2348605.3,0
CPS1,0,22,12,0,0,1,0,1524.3101,10752.68,16433.801,484,10648,144,1728,0,0,18291.721,2323521.3,115620120,0
CPS1,0,17,10,0,0,0,1,199.8452,483.38708,4634.1509,289,4913,100,1000,0,0,1998.452,39938.105,233663.08,0
CPS1,0,49,14,0,0,1,0,24222.42,14098.79,2639.22,2401,117649,196,2744,0,0,339113.88,586725632,198775888,0
CPS1,0,46,10,0,0,1,1,24437.93,24894.439,22290.029,2116,97336,100,1000,0,0,244379.3,597212416,619733120,0
CPS1,0,27,7,0,1,1,1,11622.37,7782.5322,14633.93,729,19683,49,343,0,0,81356.594,135079488,60567808,0
CPS1,0,27,10,0,1,1,1,15711.36,9098.4189,17023.41,729,19683,100,1000,0,0,157113.61,246846848,82781224,0
